Resource,Derating_factor_1,Derating_factor_2,Derating_factor_4,Derating_factor_5,Derating_factor_10,Derating_factor_3,Derating_factor_8,Derating_factor_7,Derating_factor_9,Derating_factor_6
PJME_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMW_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMW_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMW_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
PJMW_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMW_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMW_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_6_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_10_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_13_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_14_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_15_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_17_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_18_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_utilitypv_class1_moderate_19_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMW_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
RMRG_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
RMRG_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
RMRG_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
RMRG_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
RMRG_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
RMRG_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
RMRG_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_3_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_6_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_11_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_14_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_15_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_17_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_18_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_19_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_20_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_21_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_22_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_23_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_24_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_25_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_26_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_27_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_28_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_29_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_30_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_31_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_32_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_33_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_34_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_35_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_36_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_37_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_38_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_39_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_40_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_41_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_42_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_43_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_44_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_45_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_46_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_47_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_48_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_landbasedwind_class3_moderate_49_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_3_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_11_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_15_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_17_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_18_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_19_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_20_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_21_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_22_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_23_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_24_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_25_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_26_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_27_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_28_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_29_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_30_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_31_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_32_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_33_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_34_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_35_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_36_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_37_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_38_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
RMRG_utilitypv_class1_moderate_39_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
SPPC_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_battery_moderate_0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_nuclear_nuclear_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_1_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_utilitypv_class1_moderate_9_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_1_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_4_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_9_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_15_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_22_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_23_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_24_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_34_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_45_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_46_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_47_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_61_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_76_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_77_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_78_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_96_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_115_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_116_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_117_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_landbasedwind_class3_moderate_139_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_battery_moderate_0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_nuclear_nuclear_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_10_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_1_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_3_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_7_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
